tweet_text,predictions_event_type,event_type_label,class_label
"CoBank has committed $350,000 to support relief efforts in the Northern California communities impacted by the #Camp Fire. The bank is partnering with customers and California Farm Credit associations to support those impacted by the fire.",wildfires,wildfires,rescue_volunteering_or_donation_effort
"When exactly does the California fires receive 24 hour coverage? 42 people have died, many homes and businesses destroyed, over 100,000 acres scorched in Hell Fire, a sexual Predator in our White House who’s enjoying seeing it all burn. Like, what does it take?",wildfires,wildfires,injured_or_dead_people
@RepMaxineWaters He was more correct about his assessment of Californias fires than you will ever be #madmax,wildfires,wildfires,not_humanitarian
I am thankful on #ThanksgivingEve for #Rain here in California. But please keep praying as the rain could help fight fires BUT also hinder the search for victims and even lead to flooding (a real risk after fires). #PrayForCalifornia ὤF,wildfires,wildfires,sympathy_and_support
This is the evacuation from Malibu California wildfires. Gee!,wildfires,wildfires,displaced_people_and_evacuations
"Video: Hundreds of abandoned cars burnt in Paradise, California after #Campfire destroys the city. At least five people died from the wildfire.",wildfires,wildfires,injured_or_dead_people
The Trump administration refuses to say if it will enact a federal disaster relief program to give housing assistance to people displaced by the California wildfires. FEMA has refused to enact DHAP for any declared disaster since Trump has taken office.,wildfires,wildfires,not_humanitarian
@KatyHawke010167 @SammiScarlette Its almost 6500 homes destroyedin the #CampFire,wildfires,wildfires,infrastructure_and_utility_damage
"Played some really fun golf with David and Lisa from Zoo to You. Lots of smoke from the fires in the sky. @ Paso Robles, California",wildfires,wildfires,not_humanitarian
"BREAKING: The @ButteSheriff made a correction, the #CampFire has killed 42 people so far, making it the deadliest wildfire in Californias history. @ActionNewsNow",wildfires,wildfires,injured_or_dead_people
"Trump’s response as outlets like @washingtonpost report The fires have killed at least 9 people, immolated a mountain town &amp; jangled the nerves of many tens of thousands of residents forced to evacuate their homes.”",wildfires,wildfires,displaced_people_and_evacuations
"Nine souls lost, fires still raging, my state blanketed by smoke. Now is the time to promise to help ravaged neighborhoods and families in crisis.",wildfires,wildfires,injured_or_dead_people
Kim Kardashian Speaks About Devastating California Wildfires After Mandatory Evacuation,wildfires,wildfires,displaced_people_and_evacuations
"Ὢ8Update: On The Wildfiresὒ5 Burning in various locations throughout California. Statewide the Death Toll has risen to 44 Dead &amp; over 200+ Missing/Unaccounted for. Over 20,800 acres have been burnt &amp; 6,888 Buildings,Homes,Structures have been Destroyed and Burnt Down Statewide.",wildfires,wildfires,injured_or_dead_people
RT @chabriaa: Camping in the lot is part of Walmart’s culture. That tent city in Chico is something else.,wildfires,wildfires,other_relevant_information
"I wrote this in August, and it’s still relevant now as this time it’s the President tweeting, inaccurately, about why we are having severe fires in California. #cawildfires",wildfires,wildfires,other_relevant_information
Camp Fire survivors gather for Thanksgiving feast: ‘We still have our hearts’ Among those who helped pull off the event across multiple locations: Celebrity chefs Guy Fieri and José Andrés. Hundreds of volunteers pitched in to provide a Thanksgiv  #USRC,wildfires,wildfires,other_relevant_information
"Death toll in Californias Camp Fire now 48: officials  #FoxNews Democrat controlled CA now a charred ruin. Detroit, Chicago, New Orleans, etc. the butchers bill for Democrat policies is staggering.",wildfires,wildfires,injured_or_dead_people
"@TaylorAnnPasta @kahtreenah_ @CNN Then why don’t you donate? Anything helps. Doesn’t just need to be rich people that are donating, average people can donate too. Celebrities aren’t obligated to give money to towns after fires but if you’re so concerned, here’s a donation link for Paradise",wildfires,wildfires,rescue_volunteering_or_donation_effort
A U.S. judge overseeing a criminal case against Pacific Gas &amp; Electric Co. asked the utility to explain any role it may have played in a massive wildfire that destroyed a Northern California town and killed nearly 90 people.,wildfires,wildfires,injured_or_dead_people
"Which other Oregon breweries are joining @EclipticBrewing, @BuoyBeer, @RogueAles and @WildRideBrewing in brewing Resilience IPA for the @SierraNevada Camp Fire Relief Fund? Details:  #ButteCountyStrong #CampFire",wildfires,wildfires,rescue_volunteering_or_donation_effort
"We’re partnering with @Golden1Center and donating $10 of every Electric Christmas ticket purchased with code CAMPFIRE to the American Red Cross to help the communities impacted by the devastating fires across California, including the Camp Fire in Butte County! #electricchristmas",wildfires,wildfires,rescue_volunteering_or_donation_effort
RT @NBCNews: Volunteers were gearing up to serve thousands of Thanksgiving meals to survivors of the California fires.,wildfires,wildfires,rescue_volunteering_or_donation_effort
THANKS 2 1st Firefighters &amp; all that had humanity 2 help in any way-small caring acts of kindness can remind us that majority of us r different than him #ThankAFirstRedponder. #ActsofKindnessMatter. Many firefighters struggling 2 stop this fire while their homes were destroyed,wildfires,wildfires,rescue_volunteering_or_donation_effort
@LVNancy Why doesn’t she do her gofundme for the California fires ὒ5  folks that lost all.. the firemen  emergency people .. animal shelters? .. She is not a true socialist when it comes to her own wants” ὠF FAKE #OcasioCortez,wildfires,wildfires,not_humanitarian
#SaturdayKitchenLive I am at a lost for words as I sit here &amp; watch the fires going on in my beautiful state of California Air Quality where I am at is #RedAlert-as little outdoor activities as possibleὪ8 Thanks CA demoRats ὪBU have destroyed our stateὪB,wildfires,wildfires,sympathy_and_support
"#NEW: PG&amp;E had troubled past w Feather River Canyon area before #CampFire: In 2012, the same transmission line linked to fire origin toppled in storm; in 2001, #PGE paid $5.9M settlement for causing Poe Fire in same area  @ChicoER @ER_DavidLittle @mercnews",wildfires,wildfires,other_relevant_information
"RT @MicahKTLA: BREAKING: The death toll has risen to 42 in the #camp fire, making it the deadliest fire in California history.",wildfires,wildfires,injured_or_dead_people
Packers Star Aaron Rodgers Donates $1M To California Fire Relief; Urges Others To Help,wildfires,wildfires,rescue_volunteering_or_donation_effort
Good morning! Back in my studio chair this morning. The death toll from the #CampFire continues to rise as new fires erupt in California. Well have the latest from the front lines. Listen live. #AFN,wildfires,wildfires,injured_or_dead_people
@realDonaldTrump @POTUS @california @CaliforniaEPA #BlackBearsMatter #CaliforniaWildFires  Simple video how 2 prevent Forrest Fires n Raking Demo #EducateYourself #SmokeyTheBear #IWentToPublicSchoolAndCommunityCollege #IvyLeagueReject #ProudOfPublicSchool,wildfires,wildfires,other_relevant_information
Kanye West Donates $500K to California Wildfire Relief Efforts  #black #kanye,wildfires,wildfires,rescue_volunteering_or_donation_effort
You can choose to have your donation go directly towards those affected by the California Wildfires.,wildfires,wildfires,rescue_volunteering_or_donation_effort
"@GregMichon @PattyMurray Yah, its why 100 year floods are happening regularly everywhere, and six tornados touched down in Ottawa this year. Not to mention the largest wildfires on record in California. Maybe you should check the historical record before claiming this level of destruction is normal?",wildfires,wildfires,other_relevant_information
"New: The #WoolseyFire is 10% contained. Two dead, three firefighters hurt. Trump has tweeted about the California fires again. @ladailynews",wildfires,wildfires,injured_or_dead_people
"Death toll in Northern California fire rises to 71 with more than 1,000 unaccounted for - Los Angeles TimesὪ8What a HORROR, CALIF.ὣ3My prayers are with you &amp; I make twitterverse aware daily‼️",wildfires,wildfires,injured_or_dead_people
Thank you for writing this intense story. What started as a tiny brush fire became California’s deadliest wildfire  via @gazettextra,wildfires,wildfires,other_relevant_information
Couple creates ‘Adopt a Family’ initiative to help fellow Californians affected by the Camp Fire: Everybody can do their part - ABC News - via @ABC  #CampFire,wildfires,wildfires,rescue_volunteering_or_donation_effort
"Ocean Sciences Article of the Day - Camp Fire Is 100 Percent Contained, California Officials Say (New York Times)",wildfires,wildfires,other_relevant_information
"The fires in California make me so sad, all those people who lose homes and the animals who suffer with losing their little homes too! Ὁ4",wildfires,wildfires,sympathy_and_support
"The current blaze in California is sadly reaching a whole new level of extreme forest fires in an already extreme fire year in the state fueled by climate change. Already now, the wildfires have destroyed an area of more than 6500 km², Kirsten Thonicke",wildfires,wildfires,other_relevant_information
"This man is soulless and crazy. At the moment of natural disaster and human tragedy, he threatens the victims! I have never in my life had less respect for anyone who is supposed to be a human than I feel for Trump. The presidential title makes him even lesser person somehow!",wildfires,wildfires,not_humanitarian
"California Camp Fire Deadliest, Most Destructive In CA History, Death Toll Hits 42",wildfires,wildfires,injured_or_dead_people
"AVAILABLE FOR #CampFire EVACUEES: HORSE SUPPLIES (HAY, GRAIN, PELLETS, HALTERS, TACK, HORSE BLANKETS), MEDICAL SUPPLIES, SUPPLEMENTS, DOG AND CAT FOOD &amp; SUPPLIES. PHONE: 1-530-635-0812 ADDRESS: 44 2ND STREET, #YubaCity, #California #Chico #ChicoCA #Oroville #CaliforniaFires",wildfires,wildfires,rescue_volunteering_or_donation_effort
Authorities are warning the death toll from the wildfires raging across the U.S. state of California is likely to rise with 31 people already confirmed dead. @PaulKadak #7News,wildfires,wildfires,injured_or_dead_people
"The California Camp Fire death toll likely to exceed 60, its bad, its not over, they need as much help and support as we can give them. Its hell on earth for themreally, pay attention to this. Its Americans burning. See it here:",wildfires,wildfires,injured_or_dead_people
#California citizens keep voting #Democrats in power -so the frequency of fires is a result of their choices! A lack of #Priority &amp; #Commonsense is sadly lacking in California Leadership! All their GOV does is spend $$$ suing @POTUS or paying for college for illegals!,wildfires,wildfires,not_humanitarian
Glad to see the #NFL and Patrick Mahomes doing whatever they can to help out out the people affected by the California Wildfires.,wildfires,wildfires,rescue_volunteering_or_donation_effort
I donated to Disaster relief: California wildfires special matching campaign through #HPEGives!,wildfires,wildfires,rescue_volunteering_or_donation_effort
Rain may hamper search for California wildfire victims: Reuters  | More w/ Eco-Search:,wildfires,wildfires,rescue_volunteering_or_donation_effort
"President Donald Trump could face resentment from California locals for blaming the wildfires, in which 71 people were confirmed dead, on poor forest management.",wildfires,wildfires,injured_or_dead_people
Death toll climbs as monster fires ravage California,wildfires,wildfires,injured_or_dead_people
@FLOTUS @WhiteHouse Thank you to all of the volunteers from across our great nation who are working hard to help support the firefighters and victims in California who have been working day and night to put out the fires and lost their homes and loved ones at this time.,wildfires,wildfires,rescue_volunteering_or_donation_effort
HEADLINES: California faces public health emergency as death toll from fires soars to 50,wildfires,wildfires,injured_or_dead_people
Celebrities evacuate California as wildfires rage,wildfires,wildfires,displaced_people_and_evacuations
"@VICE I noticed this trend with the california fires, where progressive publications are openly villainizing wealthy people of the most affected areas claiming that they are using their wealth to.defend their property. and that this is some sort of grievance to be had. Vice is scum.",wildfires,wildfires,not_humanitarian
"Chico, CA - Newly Released Video Shows Dramatic California Wildfire Rescue",wildfires,wildfires,rescue_volunteering_or_donation_effort
Death toll climbs to 79 in California wildfires - as growing number of residents battle questionable air quality. Listen here:,wildfires,wildfires,injured_or_dead_people
RT @Circa: President Trump meets with officials on the deadly California wildfires.,wildfires,wildfires,not_humanitarian
RT @CampbellPatch: CA Fires Latest: More Deaths; New Blaze In Southern California,wildfires,wildfires,injured_or_dead_people
RT @bigredwavenow: #Really New Fires? This Is Stupid! @realDonaldTrump @DonaldJTrumpJr @StormIsUponUs @WhiteHouse @POTUS_Schedule,wildfires,wildfires,not_humanitarian
My heart remains with the community of Paradise this week. Congress and the federal government must step up and provide emergency aid to help these families recover. We will get through this together.,wildfires,wildfires,sympathy_and_support
RT @ChicoER: ChicoStart offering help for Camp Fire victims,wildfires,wildfires,rescue_volunteering_or_donation_effort
"@realDonaldTrump Yes, he is appalling. And the fires in California have nothing to do with forest management.",wildfires,wildfires,not_humanitarian
"[] - ὏0 California wildfires: Death toll rises to 25 as blazes continue: Death toll surges after 14 more bodies are found in decimated town of Paradise, as thousands flee three separate fires. ὄA HATE FAKE NEWS? So do we. Prove it",wildfires,wildfires,injured_or_dead_people
"Trump slashed federal funding for forest management in California and now blames the state for its own wildfires. He’s also, you know, threatening to withhold even more federal funds as people, homes, and animals are literally being burned alive. At least 9 people are dead.",wildfires,wildfires,injured_or_dead_people
Camp fires becomes California’s deadliest | Searching for missing | 41 dead 200 missing Tue.Nov.13,wildfires,wildfires,injured_or_dead_people
"Sending lots and lots of LOVE to folks in California - awful fires, truly hellacious.",wildfires,wildfires,sympathy_and_support
"Woman reunited with cat after massive California wildfires -  Laci Ping was reunited with her beloved cat, Mayson, after being forced to abandon him while fleeing the California wildfires. The beloved pet got out of his cage while Ping was evacua",wildfires,wildfires,displaced_people_and_evacuations
VIDEO: Camp Fire becomes California’s deadliest wildfire; at least 31 killed statewide,wildfires,wildfires,injured_or_dead_people
Hundreds of Camp Fire evacuees living in tents at Chico Walmart parking lot,wildfires,wildfires,displaced_people_and_evacuations
My heart aches for all the families and loved ones affected by the shooting and fires in California this week Ὁ4,wildfires,wildfires,sympathy_and_support
Death toll ticks up in Californias devastating Camp Fire -,wildfires,wildfires,injured_or_dead_people
@RogueTiffanyTr1 YeaDonnie wishes!!!! Californias not hot n dry.the only real thing thats hot n dry is my wife!!!!! These fires are just fake news created by the Terrorist organization CNN! Its all computer graphics directed by Stephen Spielberg!! #DonnieDollHands,wildfires,wildfires,not_humanitarian
"This is clearly not the fault of people of California. Look at those kids giving back, workers risking their lives at work to provide food, amd more problems to come. @realDonaldTrump this is a national issue and we should take care of each other.",wildfires,wildfires,rescue_volunteering_or_donation_effort
Paradise students reunite after Camp Fire destroys homes: It means more than people know,wildfires,wildfires,infrastructure_and_utility_damage
#CAMPFIRE #MISSING #PLEASEHELP My grandma is missing from the camp fire with her dog! Help us find them please !! HER NAME IS BARBARA CARLSON AND HER DOG IS STRAWBERRY @RealJamesWoods,wildfires,wildfires,missing_or_found_people
"Ive set up a gofundme account for my mother after the Camp Fire took everything from her. Shes now staying in my house stressing over paying bills and trying to figure out how or where to even start buying clothes, towels, etc. Any help is appreciated!",wildfires,wildfires,rescue_volunteering_or_donation_effort
How to Help California Wildfire Survivors,wildfires,wildfires,rescue_volunteering_or_donation_effort
A great way to celebrate and teach about giving thanks for Thanksgiving. Donate or volunteer to help people affected by #ButteCounty #campfire. Here is how you can help:,wildfires,wildfires,rescue_volunteering_or_donation_effort
Exclusive Interview with Fire Captain on Origins of CA Fires  via @YouTube This man lives in N. #California. He Knows ὓ3 Was interviewed after #2017 #California #DEW #Wildfires I lived through 2017 fires. 2018 #CaliforniaWildfires are extremely worse,wildfires,wildfires,other_relevant_information
"I am heartbroken for the tremendous loss of life and property due to the fires in California; our deepest sympathy to those affected. I will ensure support and relief is given quickly and abundantly. Despite our political differences, a loss for any American is a loss for all.",wildfires,wildfires,sympathy_and_support
Did you see the videos by Mike Morales showing the fires started by 2 explosions? Lisa Haven video proving who caused the fires &amp; Mrbbb showing the ground literally boiling? #CaliforniaBurning on purpose,wildfires,wildfires,not_humanitarian
Officials raised the death toll to 63 from the wildfire disaster in Northern California. Theyve released a missing persons list with 631 names on it.,wildfires,wildfires,injured_or_dead_people
"California wildfires: Death toll rises to 31 with 200 missing  : November 12, 2018 at 04:36AM via mikejulietbravo",wildfires,wildfires,injured_or_dead_people
@AaronRodgers12 #Retweet4good California Fires Please help by RETWEETing #ButteStrong #ParadiseFire Reminder- 80 people confirmed Dead Joy P. my Step mother was one of them (I have family/friends who lost everything) Hundreds Missing - Homes lost This is just a glimpse of Paradise Lost,wildfires,wildfires,injured_or_dead_people
At least 42 people have died as a result of the deadliest wildfire in Californias history. LCLAA extends its most sincere condolences to all those families who have lost a loved one.,wildfires,wildfires,injured_or_dead_people
"If you or your family lost your home to the recent fires in California, Living Spaces wants to help put your life back together. Visit  to learn more about receiving a free mattress set ὉB",wildfires,wildfires,rescue_volunteering_or_donation_effort
"California wildfires latest, per @NPR: — At least 31 people dead statewide — At least 228 unaccounted for — At least 6,713 structures, incl. 6,435 homes, destroyed by #CampFire —#WoolseyFire 15% contained —#CampFire 25% contained —#HillFire 75% contained",wildfires,wildfires,injured_or_dead_people
25 DEAD IN CALIFORNIA WILDFIRES. THIS WAS THE FEAR: The death toll in the wildfire that tore through a Northern California community has risen to 23. Sheriff’s officials say,wildfires,wildfires,injured_or_dead_people
@emicska @KudaMuhwati @MatthewHokie @JRodgers11 Aaron just donated 1 million dollars to victims of the California fire and his brother decided to use that critical moment to make headlines about family issues. Thats messed up! They all need to sit in a room and deal with it themselves as a family.,wildfires,wildfires,rescue_volunteering_or_donation_effort
"Textbook conservative misinformation. Article on left explains CAs wildfire fighting efforts are also responsible for more dead trees:  Article on the right explains these werent forest fires, and logging makes fires more likely:",wildfires,wildfires,other_relevant_information
"You can help provide food, shelter, and support to those affected by the California wildfires by donating to the @RedCross now.",wildfires,wildfires,rescue_volunteering_or_donation_effort
"My heart goes out to all those affected by the Southern California wildfires. The photos Ive seen are just heartbreaking. So much devastation and many, many lives destroyed. Praying for your safety.",wildfires,wildfires,sympathy_and_support
"BREAKING: Officials say another 13 people have been found dead in #CampFire wildfire in Butte County, California. The death toll is now at 42.",wildfires,wildfires,injured_or_dead_people
"2/2 I am ok and so grateful for all of the well wishes. Please turn your support to those who need it most here, and throughout California. Theres a Go Fund Me to help people across the state affected by the fires. Please join me if you can.",wildfires,wildfires,rescue_volunteering_or_donation_effort
"Ppl have died, perhaps more 2 come ppl have LOST EVERYTHING some with just/CLOTHES on their back THEN THIS? HEARTLESSὢ1 The Washington Post: Trump blames ‘gross mismanagement’ as wildfires leave trail of death, destruction in California.  via @GoogleNews",wildfires,wildfires,injured_or_dead_people
"@alpharettahog At the moment it doesnt look like we are, BUT last weekend before the project was announced, we raised around $500 via crowler sales + tips + donations that is going to the California Fire Foundation relief fund.",wildfires,wildfires,rescue_volunteering_or_donation_effort
The death toll in a string of wildfires burning across California has more than doubled at least 25 are confirmed dead and the fires are still getting worse. #7News,wildfires,wildfires,injured_or_dead_people
"At least 25 people have died as wildfires rage across both Northern and Southern California. @malkoff has new details from Westlake Village, CA.",wildfires,wildfires,injured_or_dead_people
GOLDMAN SACHS CONNECTION TO CALIFORNIA FIRES!,wildfires,wildfires,not_humanitarian
@ScottWarner18 Walmart gift cards to donate to the people who lost all their stuff in the fires in California.,wildfires,wildfires,rescue_volunteering_or_donation_effort
Is the government concealing California’s wildfire death toll? #California #Paradise #wildfire #deathtoll  via @Strange_Sounds,wildfires,wildfires,injured_or_dead_people
RT @RepLaMalfa: #CampFire evacuations update.,wildfires,wildfires,displaced_people_and_evacuations
Colorado Firefighters Depart For Destructive Fire In Northern California,wildfires,wildfires,rescue_volunteering_or_donation_effort
"People, kids, animals have died and properties are being destroyed and he tweet this. #CaliforniaFire",wildfires,wildfires,injured_or_dead_people
"With so many of our friends and family losing their homes, its on us to help. Make a difference by chipping in to support non-profit organizations that are doing incredible work to help all those displaced and hurt by the California wildfires:",wildfires,wildfires,sympathy_and_support
@MalcolmNance Ὡ2Thread of resources for the California Fires. ✔Find your missing loved ones. ✔Sign in sites for victims or evacuees. ✔Find your pets. ✔Shelter locations for both. ✔Smoke safety measures. ✔Masks locations &amp; directions for use. ✔Donate #California,wildfires,wildfires,rescue_volunteering_or_donation_effort
"#The #Wall #Street #Journal As firefighters continue to battle California’s wildfires, at least 31 people are reported to have died in the blazes. Meanwhile survivors are returning to their homes. WSJ’s Erin Ailworth reports. PRead more:",wildfires,wildfires,injured_or_dead_people
Apocalyptic 3 Mega Quakes Hit Southern Oceans” / California Fires 66 Dead  via @YouTube,wildfires,wildfires,injured_or_dead_people
"#Packers QB @AaronRodgers12, discussing his $1M donation to #CampFire relief efforts, mentioned he went to kindergarten at Paradise Pines Elementary (now Pine Ridge). That school survived the fire because of preventative measures.",wildfires,wildfires,rescue_volunteering_or_donation_effort
"In the first hours of the Camp Fire, the deadliest wildfire in modern California history, only a fraction of people living near the fire received alerts or evacuation orders from local authorities.",wildfires,wildfires,displaced_people_and_evacuations
RT @teachergirl00: Quick and easy way to donate to the Red Cross and help with disaster relief from the wildfires in California. .,wildfires,wildfires,rescue_volunteering_or_donation_effort
"Thank you for supporting our California-wide fundraiser to benefit victims of recent #wildfires. In 3 days, w/ offline donations included, we have raised $3,595 - thank you! Please help us spread the word and join us in action! #WoolseyFire #CampFire",wildfires,wildfires,rescue_volunteering_or_donation_effort
@dkjr12 @Ocasio2018 So the fires in California are something new to you? Because you dont remember all the previous times of them happening?,wildfires,wildfires,not_humanitarian
Camp Fire death toll rises to 63 while missing list grows to 631 names - CNN,wildfires,wildfires,injured_or_dead_people
"BREAKING Fourteen more bodies have been recovered, bringing the number of dead in the wildfire which ravaged Paradise, California to 23 — sheriff. #CampFire #Paradise",wildfires,wildfires,injured_or_dead_people
"Death toll climbs to 29 in Californias Camp Fire, states deadliest in 85 years  via @nbcnews",wildfires,wildfires,injured_or_dead_people
Ὀ0 Death Toll Surges! ὢ2 ⁦@ButteSheriff⁩ Reports that 633 Persons are Unaccounted for as Wildfire Continues. #CampFires #CaliforniaFires #CaliforniaFires See the latest updates on the wildfires from CBS News.,wildfires,wildfires,injured_or_dead_people
Is Smoke From Californias Fires Getting Worse? Hard to Tell,wildfires,wildfires,other_relevant_information
Death toll rises in devastating California Camp Fire -  The death toll in the devastating Northern California Camp fire rose to 56 on Wednesday as authorities searched for more victims. The grim update came on Wednesday evening as officials in B,wildfires,wildfires,injured_or_dead_people
"The California fires. Are they natural? Are they cause by global warming? Or are they nade for clandestine political reasons? I have seen the same happen in Norway, by the way.",wildfires,wildfires,not_humanitarian
All of the celebrities who have evacuated their homes as wildfires spread across California,wildfires,wildfires,displaced_people_and_evacuations
I’ve been following the Camp Fire since it started and am completely heartbroken as we learn more of what residents experienced. I cannot imagine the terror. A sincere thank you to the firefighters and emergency personnel for their services.,wildfires,wildfires,sympathy_and_support
Trump insults 31 dead Californians with disgraceful response to fires: He threatened to withhold federal aid as punishment. And he refused to acknowledge the victims or praise the firefighters until after he was publicly shamed by the CA firefighters union,wildfires,wildfires,injured_or_dead_people
"I am so, so sorry to anyone going through this. I wish that wildfires weren’t something that happened, and they were easier to contain. #CaliforniaWildfires",wildfires,wildfires,sympathy_and_support
RT @DrDinD: Officials count the dead from devastating California wildfires as Trump mocks climate science  via @thin,wildfires,wildfires,injured_or_dead_people
The POTUS is an accessory to the murder of a journalist and 700+ people are still missing in the aftermath of the California wildfires. Happy Thanksgiving. #everythingisascam,wildfires,wildfires,missing_or_found_people
"This is not the new normal, this is the new abnormal,” says California’s @JerryBrownGov of the Woolsey fires, which have killed 31 so far. Brown attributes the fires to climate change, adding that the chickens are coming home to roost. This is real”",wildfires,wildfires,injured_or_dead_people
"@RobinSinclair10 @cher @RubenSoCali I suppose he should be there with a hose and a helmet? It’s another of many seasonal California fires, not a nuke. Grow up. I don’t see Obama on the line with a bucket of water either. ὤ4",wildfires,wildfires,not_humanitarian
#DailyWorldBriefing on Nov. 11 features: 1. Trump asks more fairness in security cooperation with Europe➡ 2. Death toll in California #wildfire rises to 23➡ 3. Egypt unearths 7 pharaonic tombs near capital➡,wildfires,wildfires,injured_or_dead_people
"update: this didn’t cause the fire in california, but did cause a very large fire that burned in az for two weeks and cost $8million in damage. so my point still stands.",wildfires,wildfires,infrastructure_and_utility_damage
The number of people killed in wildfires burning in California has risen to 50 -- including 48 from northern Californias Camp Fire &gt;&gt;,wildfires,wildfires,injured_or_dead_people
"Fire death toll jumps to 71, over 1,000 unaccounted forSearch crews recovered eight more sets of human remains on",wildfires,wildfires,injured_or_dead_people
RT @OANN: Camp Fire death toll rises to 84 people -  #OANN,wildfires,wildfires,injured_or_dead_people
#soc119 #fresheyes The death toll of the California wildfires is now 81. Many also fear that rain could trigger mudslides and progress the situation. Many believe that global warming is the culprit and beg everyone to open their eyes to its harmful effects,wildfires,wildfires,injured_or_dead_people
Multiple killed as fires ravage California @CNN,wildfires,wildfires,injured_or_dead_people
"The death toll following catastrophic wildfires in California has hit 63, while the number of missing has more than doubled to 630",wildfires,wildfires,injured_or_dead_people
Three major fires continue to scorch the ground in California. Here’s how you can help those affected. (From @NewsHour),wildfires,wildfires,sympathy_and_support
RT @Gunalizer: You can assist the Red Cross with donations that go to help California fire victims here:,wildfires,wildfires,rescue_volunteering_or_donation_effort
"Meanwhile, on planet BOhio GOP chair says wildfires are God’s way of punishing liberal California.” I guess no one told him parts of CA are dark red?",wildfires,wildfires,not_humanitarian
46 feared dead in California’s WORST EVER wildfires,wildfires,wildfires,injured_or_dead_people
"Chris Dorsey called it,Kartrashians, Gerard Butler,Hollywood,all Chabad Mob Sellouts, paid themselve$100s of millions&amp;had homes insured from theseDirect Weaponsὒ5&amp;have penthouses in Tel Aviv, once again,had Amy Goodman playing along",wildfires,wildfires,not_humanitarian
RT @Reuters: Some California wildfire victims may never be found: searcher,wildfires,wildfires,missing_or_found_people
Death toll rises in #CaliforniaFires #campfire as number of unaccounted for leaps — live updates #California #cali #californiawildfires map  via @CBSNews,wildfires,wildfires,injured_or_dead_people
"BREAKING: Death toll from northern California wildfire rises to 29, making it the most deadly in 85 years; 228 more people still unaccounted for - Sheriffs Office",wildfires,wildfires,injured_or_dead_people
Please donate ὤFἿB #Wooleyfire,wildfires,wildfires,rescue_volunteering_or_donation_effort
RT @JonRiley7: Trump’s plan to stop forest fires: end funding for fighting forest fires #FightFireWithNothing,wildfires,wildfires,not_humanitarian
"#Trumpkin blamed wildfires in California on poor management of forests &amp; water regulations. Over 1/2 of forest land in California is federal land; national forests. So when we’re talking about landscape, it’s as much if not more federal responsibility as its state or private.",wildfires,wildfires,other_relevant_information
RT @dennis_whiter: @LionelMedia I know California is starting the fires to get Federal Aid to make up for the money they lost due to sanctu,wildfires,wildfires,other_relevant_information
Some serious researchers and #Anons need to look deeply into #ActBlue this seems more and more like a money laundering operation than anything. Now @KamalaHarris is taking advantage of the #CA fire crisis. In a fundraising email for the victims. This is Disgusting and Wrong!,wildfires,wildfires,not_humanitarian
Katy Perry Blasts Donald Trump For ‘Heartless Response’ To California Fires,wildfires,wildfires,not_humanitarian
"@shamrockur @BrewersAssoc For a list of participating breweries please visit . Were updating this list on a continuing basis. If you would like to help make an immediate impact, please consider donating to the Sierra Nevada Camp Fire Relief Fund. Visit",wildfires,wildfires,rescue_volunteering_or_donation_effort
The #California fires are horrifying and grave. @hopemadehuman is making something good out of recent WH comments and launching a fundraising campaign to support fire victims. Pease buy a t-shirt. 100% of proceeds donated to the @RedCross Wildfire Fund.,wildfires,wildfires,rescue_volunteering_or_donation_effort
"RT @irontexantees: This Must Be What Hells Going to Be: 31 Dead, Hundreds Missing in California Fires",wildfires,wildfires,injured_or_dead_people
What am amazing opportunity and incredible action. Be on the lookout soon for our version of this #ResilienceIPA Thanks to @SierraNevada for their continued support to this relief effort.,wildfires,wildfires,rescue_volunteering_or_donation_effort
@SierraNevada is brewing a #resilience #beer that will help #CampFire victims - and theyre encouraging other breweries to do it too.,wildfires,wildfires,rescue_volunteering_or_donation_effort
"RT @LukeNozicka: Camp Fire death toll reaches 29, equals deadliest wildfire in California history  via @DMRegister",wildfires,wildfires,injured_or_dead_people
ὒ5Ἑ511/18 Lost Coast Hay is teaming up w/ Birch Valley Ranch Equestrian School ➡ #donations of hay *NEEDED* for #horses #livestock impacted by #CampFirePets Birch Valley Ranch FB ὑ7   #CampFireJamesWoods #DisasterAssistTeam,wildfires,wildfires,requests_or_urgent_needs
Hundreds of homes destroyed in worst-ever California wildfires,wildfires,wildfires,infrastructure_and_utility_damage
Help California Wildfire Victims Now | The Animal Rescue Site,wildfires,wildfires,rescue_volunteering_or_donation_effort
Join facebook group to help the fire victims,wildfires,wildfires,rescue_volunteering_or_donation_effort
"RT @rsmale: In all seriousness, why the HELL is the military still at the border &amp; not in California helping to fight the fires?",wildfires,wildfires,not_humanitarian
Private firefighters are being paid to protect certain homes amid Californias fires. Officials say it is making their jobs harder.  via @salhernandez,wildfires,wildfires,rescue_volunteering_or_donation_effort
@RubalcavaNoel @leowandowski_9 There is nothing funny about the California fires. 31 people are dead so far and many are still missing. Many burned alive in their cars. People have lose everything including pets. Dipshit!!,wildfires,wildfires,injured_or_dead_people
More info on the #ResilienceIPA @SierraNevada donating 100% of sales to Camp Fire relief. Shout out @MonBeerRigo for sharing,wildfires,wildfires,rescue_volunteering_or_donation_effort
.@AnaheimFire and @orange_city_fd are participating in the rescue and recovery efforts at the Camp Fire in @CountyofButte #ButteStrong #ParadiseStrong,wildfires,wildfires,rescue_volunteering_or_donation_effort
