tweet_text,predictions_event_type,event_type_label,class_label
#KeralaFloodRelief Please contribute as much as you can to help Kerala get back on its feet.,floods,floods,requests_or_urgent_needs
@RifatJawaid Stop faking news Rifat !! There is no aid promised by UAE,floods,floods,not_humanitarian
Why did #Modi not declare the #kerala floods a National Disaster?? See Modi Governments Prioritiesὄ7 #KeralaFloods #KeralaFloodRelief #KeralaReliefFund,floods,floods,not_humanitarian
CBSE to Provide Digital Marksheets to Kerala Flood Affected Students Read:  #CBSE #KeralaFloods,floods,floods,other_relevant_information
@ActorKartikeya donated 2L to #KeralaFloods ὄF,floods,floods,rescue_volunteering_or_donation_effort
Goosebumps Moment.. Hoisting the National Flag in #Kerala despite the floods.. Praying for the safety of everyone.. Rains are forecast for the next four days.. #KeralaFloods,floods,floods,sympathy_and_support
The death toll has climbed to more than 400 as southern India is hit with the worst flooding in a century. #KeralaFloods,floods,floods,injured_or_dead_people
"The due date for filing #incometaxreturn for assessees in #Kerala has been extended by 15 days to 15 September following devastating #floods which have affected life in the state, the #CBDT said on Tuesday.",floods,floods,infrastructure_and_utility_damage
"Flood affected 650 schools, says Education Minister",floods,floods,infrastructure_and_utility_damage
"At least 370 people have been killed by the #KeralaFloods, over 1 million displaced &amp; just the preliminary estimate of losses is Rs 20,000 crore. Ive donated to the CMs Disaster Relief Fund &amp; urge everyone to do so too. Give big, give small, but do give.",floods,floods,injured_or_dead_people
"Kerala flood toll reaches 370, rescue operations continue #Floodrelief #KeralaReliefFund #KeralaFloods #KeralaFloodRelief #PinarayiVijayan @DefenceMinIndia @CMOKerala @SpokespersonMoD @indiannavy @DG_PIB @MIB_India @rajnathsingh @PIBTvpm @IAF_MCC",floods,floods,injured_or_dead_people
#KeralaFloodRelief #SevaBharati #സ്വാന്തനമായ്സേവാഭാരതി #Me_With_Sevabharathi Come forward and spare Rs 100 to help the flood victims in kerala along with Sevabharathi Deseeya Seva bharathi Keralam Account no - 002700100040740 IFSC- DLXB0000027 BANK - Dhanlaxmi Bank S L Puram,floods,floods,rescue_volunteering_or_donation_effort
But the real heroes in rescue efforts are fishermen- they came from other districts with their boats loaded in truck. They could reach those places wherein even army/navy could not reach. They had faced tsunami so knew how it feels to be in a calamity. #KeralaFlood,floods,floods,rescue_volunteering_or_donation_effort
"18/08/18 03.26PM 120 loafs of Bread and 50 chapathis available Food Collection Point: Girinagar, Kadavanthra 9744304403 (Jyoti Jawahar) 9946049966 (Muralidharin) 8547382482 (Praveen) #Resources #KeralaFloodRelief",floods,floods,requests_or_urgent_needs
We have organized 300 Kgs of relief material in Berlin &amp; Frankfurt to send to Kerala flood relief camps. Can we please get some help in bringing this to Kerala? #keralafloods #helpkerala @SushmaSwaraj @MEAIndia @airindiain,floods,floods,rescue_volunteering_or_donation_effort
@MoSalah Please Help Kerala. #Keralaneedyoursupport #KeralaFloodRelief #keralalovessalah,floods,floods,requests_or_urgent_needs
"Go to  to share your location and get help seamlessly. You can request food, water, shelter, clothes and other necessities through this portal. Lets stand together and help our brothers and sisters! #KeralaFloods #SaveKerala #KeralaBlasters",floods,floods,requests_or_urgent_needs
Supporting #KeralaFloods. Trivandrum plant officers and workmen contributes to #KeralaFloodsRelief initiatives. Material handed over to Dy. Collector trivandrum. @BPCLimited @BPCLLPG @CMOKerala @dpradhanbjp @cmdbpcl @AshutoshJindalS @ISrinivasRao2 @PeethambarantT,floods,floods,rescue_volunteering_or_donation_effort
Kudos to CBE #Thala #Ajith fans for directly distributing relief materials to those affected in #Kerala floods.ὄFἿBὄFἿB #Ernakulam #KeralaFloodRelief #KeralaFloods2018,floods,floods,rescue_volunteering_or_donation_effort
"#ChengannurNeedsHelp Collge of Engineering, Chengannur has shortage of food in the camp Plz Share to the people Concerned Ones ready to Help Contact the Volunteer Rabeesh N Contact no : 9544004929 #KeralaFloods",floods,floods,requests_or_urgent_needs
"Kerala Flood Relief from AIMIM dispatched to Thiruvananthapuram , Kerala through Air India. @asadowaisi #AIMIMReliefForKerala #KeralaFloodRelief #KeralaFloods #Kerala @AIMIM_faraaz @mir19in @CMOKerala",floods,floods,rescue_volunteering_or_donation_effort
"10,000 km of roads, 1 lakh houses damaged: Kerala recovery will take years #KeralaFloodRelief",floods,floods,infrastructure_and_utility_damage
"RT: Kerala’s Monsoon: Lessons From Recent Floods in India: Media call it the worst flood of the century in the region. After more than two weeks of relentless rain, Kerala, a state at the southern tip of India, known",floods,floods,other_relevant_information
"People of Other states when floods evryYear: Please help us in distress situation. We are in need of help. Keralites living outside Kerala when Kerala flooded once: You idiot cow belt Sanghis, cant you see our state flooding, help us you illiterate moron! #KeralaFloods",floods,floods,sympathy_and_support
"My Sincere Thanks To @AfcKerala Team For their Extraordinary Efforts Taken During #KeralaFloods They Have Tweeted only about Kerala Relief Materials, Help Assistance, etc for 24×7, not even tweeted about any THALA related tweets. Humanity Still ExistsὤF #KeralaAjithFans Ὁ3",floods,floods,sympathy_and_support
"#KeralaFloods Keral Adventure sports club willing to assist rescue operations Ctc : Ernakulam/aluva Ranjith+91 90372 10585 Alby+91 98478 12781 Shion +91 9656880212 Anil+91 99619 37355 Nikhil +91 96457 62276 Kadavathra, Thriponithara Glinter +91 81294 84249",floods,floods,rescue_volunteering_or_donation_effort
Kerala Flood Relief - Contacts If you know of anyone providing services like: Shelter Water Transportation Stay Food Medical Helpline Ambulances Please add here:,floods,floods,requests_or_urgent_needs
"His house in Alleppey district, Kerala is half-collapsed due to the floods. But he is compelled to live in the vulnerable house in absence of any alternatives. #KeralaFloods",floods,floods,infrastructure_and_utility_damage
"@t_d_h_nair Like #ChennaiFloods , #KeralaFloods was caused by sudden &amp; indiscriminate release of water from dams. Remember, there was no cloud burst in both cases. For Chennai Floods not one Govt Employee went to jail. To prove that #Kerala is better managed, it has to hang the culprits.",floods,floods,other_relevant_information
Participation of enthused #RallyforRivers volunteers for #KeralaFloodRelief has immensely helped the affected people &amp; taken the relief operations to a new level. Much remains to be done to bring life back to normalcy. -Sg #KeralaFloods,floods,floods,sympathy_and_support
With all our hearts we pray for Kerala and hope this natural disaster passes without causing more damage to life. #KeralaFloods,floods,floods,sympathy_and_support
"The shirts of Kostal Manolas, Alessandro Florenzi, Patrik Schick, Aleksandar Kolarov and Lorenzo Pellegrini will be auctioned. Read to know more about AS Romas donation for the Kerala flood relief fund.. ὄ9",floods,floods,rescue_volunteering_or_donation_effort
Our thoughts are with our friends in Kerala impacted by the flash floods that have hit the area. @KeralaBlasters @kbfc_manjappada #KeralaFloods,floods,floods,sympathy_and_support
Drop off locations for items in Bengaluru for #KeralaFloodRelief #KeralaFloods #Donate4Kerala #DonateForKerala #KeralaFloods Cc @kiranshaw @anilkumble1074 @PankajAdvani247 @kavita_krishnan @KavithaReddy16 @aapkaprithvi @WFRising @srinualavilli @tarauk,floods,floods,rescue_volunteering_or_donation_effort
"If you knw of pple who require help or have loved ones stuck in Aluva and does not have access to food or water or are unable to reach them and you want us to check on them, please let us knw. Vijay Varghese Paul +91 9538231157 Vivek Paul +91 9987155718 #KeralaFlood #DoKerala",floods,floods,rescue_volunteering_or_donation_effort
"Their is an audio clip being circulated on whatsapp by an educated Sanghi goon from RSS who is asking ppl not to donate money or food supplies as the ppl in Kerala are rich enough, instead send carpenters &amp; electricians. Thread..1 of 3 #KeralaReliefFund",floods,floods,rescue_volunteering_or_donation_effort
RT @Vision2020Info: Several organisations are helping out with rebuilding after Kerala Floods. Great service,floods,floods,rescue_volunteering_or_donation_effort
"Light at the end of the tunnel. After five days of incessant efforts in adverse conditions, Kerala finally breathing a sigh of relief. A big salute to everyone who contributed in whatever little way they did. #KeralaFloods #KeralaFloodRelief",floods,floods,other_relevant_information
Tamil Nadu girl who donated her savings to Kerala flood relief gets brand new cycle #Trending,floods,floods,rescue_volunteering_or_donation_effort
"In Kerala, hundreds of animal carcasses floating on the water. In Chalakudy only, at least 300 cows (matas) have died. No sanghi has reached there. All they do is spreading hate, fake news, violence and creating chaos during a national disaster. #KeralaFloods",floods,floods,other_relevant_information
"#Verified If you need individual or group counseling, please contact Active Minds Clinic at Vaikom (#Kottayam, #Ernakulam) for free sessions. Dileep 919447367757 Brahmanayakam 9447387772 Sujit Edwin 7907587004 Ajay 919446744488 #KeralaFloods #RebuildKerala",floods,floods,caution_and_advice
"15 Lorries of Basic Requirements like Food , Clothes are Sended to Peoples of #Kerala who all affect by #KeralaFloods - #KeralaFloodRelief on behalf of #Thalapathy @actorvijay ὤF❤ !",floods,floods,rescue_volunteering_or_donation_effort
New Mahindra Marazzo gifted to fisherman for helping people during Kerala floods  @MahindraMarazzo @anandmahindra @MahindraRise @RajanWadhera1 @Vivek_Nayer @GoenkaPk #MahindraMarazzo #Mahindra #Marazzo #KeralaFloods,floods,floods,rescue_volunteering_or_donation_effort
#KeralaFloods | Indian Naval Ship Deepak disembarked rations and drinking water at Southern Navy Command in Kochi Picture Credits: ANI Follow our LIVE blog for updates:,floods,floods,rescue_volunteering_or_donation_effort
#RebuildKerala #KeralaFloods Diseases tend to spread in the wake of floods. heres how to prevent #dengue. Infographics via  Pls RT/share as needed.,floods,floods,caution_and_advice
RT @MihirkJha: Speechless.. Love .. humanity .. #Floods,floods,floods,sympathy_and_support
What Modi has given to Kerala is grossly insufficient for urgent rescue and relief: Sitaram Yechury #KeralaFloods #KeralaFloodRelief,floods,floods,rescue_volunteering_or_donation_effort
"Trivandrum #LPG territory Allapuzha distributors ensured,they are working on onam to feed #flood affected areas. #KeralaWeAreWIthYou #KeralaFloods @BPCLimited @BPCLLPG @dpradhanbjp @CMOKerala @AshutoshJindalS @cmdbpcl @ISrinivasRao2 @PeethambarantT",floods,floods,rescue_volunteering_or_donation_effort
Telangana Haj Committee Chairman Masi Ullah Khan has pledged to donate his one month’s salary for Kerala flood relief.,floods,floods,rescue_volunteering_or_donation_effort
Delhi Police donates Rs 1 crore for Kerala flood victims #delhipolice #KeralaFloods2018 #KeralaFloods #Kerala @DelhiPolice,floods,floods,rescue_volunteering_or_donation_effort
"RHA Pune sending 10,000 water purifying tablets for Kerala Relief camps. All thanks to @IndiGo6E for carrying this life saving cargo on good will ὉA 10,000 tablets mean 15 lac litres of purified drinking water! #RHA #Pune #InThisTogether #KeralaFloods",floods,floods,rescue_volunteering_or_donation_effort
"So, now Mr Kokkachi has become a crybaby. If you are not familiar this is the same Suresh from that audio clip you got on WhatsApp in the past few days urging people not to help #KeralaFloods victims, because only rich people were affected. #KeralaFloodRelief #KeralaReliefFund",floods,floods,not_humanitarian
"Update: Maharashtra Medical team reaches Kerala and immediately begins relief efforts. 3teams each have been formed for Ernakulam,Pathanamthitta &amp; Thrissur. Meanwhile Coast Guard ship also reached Kochi with relief material from Maharashtra. #MaharashtraWithKerala #KeralaFloods",floods,floods,rescue_volunteering_or_donation_effort
"The Malayali Welfare Association is Samachar Apartments in Mayur Vihar Phase One, Delhi is organizing a collection camp for Kerala flood relief work. Here are the details. #KeralaFlood #donate",floods,floods,rescue_volunteering_or_donation_effort
Thousands of RSS Swayamsevaks joined in Massive Hygienic (cleaning) drive in different Flood hit zones in Kerala. Every local unit of Seva Bharati is leading the Post-Flood Relief works in its near by areas.,floods,floods,rescue_volunteering_or_donation_effort
"JK Bank staff steps in to help #KeralaFlood victims by donating Rs.11 Cr. While Chairman &amp; CEO, Parvez Ahmed, will contribute his 2 months salary, other staffers have decided to donate their six days salary during this time of severe crisis. Good gesture.",floods,floods,rescue_volunteering_or_donation_effort
"Some Indians thanking Cristiano Ronaldo on Twitter for donating Rs 77 crore for Kerala flood relief, which he has not done. Its a rumour. Those same Indians are abusing Govt of India even though it has already done a lot, and will do enough in coming days to revive Kerala again.",floods,floods,rescue_volunteering_or_donation_effort
Thanks to our Goemkars for showing compassion &amp; generosity. #KeralaFloodRelief materials flagged off by our @Goaforwardparty President @VijaiSardesai today. Youth President @rajmalik99 will personally handover the materials to #Allepey district collector.,floods,floods,rescue_volunteering_or_donation_effort
"The people of Kerala come together to ensure the rescue &amp; relief to the millions of people impacted after the #KeralaFloods. Meanwhile, global capitalism threatens another finance crisis &amp; everyday people feel the impact of neoliberal reforms. For more:",floods,floods,rescue_volunteering_or_donation_effort
Thank you everyone for staying united and for all your much needed help. We are all one and lets stay like this alwaysὤF❤️. #KeralaFloods #KeralaFloodRelief #BigBossMalayalam @Pearle_Maaney @asianet,floods,floods,sympathy_and_support
India has the means &amp; expertise to handle natural calamity like #KeralaFloods or terrorism. An united India had proven that during #KeralaFloodRelief operation &amp; no terrorism excluding #Kashmir since 2014. But forces with sinister agenda insisting for foreign help is ridiculous.,floods,floods,not_humanitarian
"Truck Drivers are driving their trucks day and night so that they can deliver essential relief materials like food, vegetables, clothes and medicines to those people of Kerala who are facing the flood situation for the last few days.",floods,floods,rescue_volunteering_or_donation_effort
"RT @CensorReports: Jr NTR 25lks, Kalyan Ram 10lks donated to #KeralaFloodRelief",floods,floods,rescue_volunteering_or_donation_effort
Kattappana (Idukki) Thalapathy Vijay Fans Delivering The Things Sent By Vijay Anna To People Affected By Flood. #KeralaFloods #KeralaFloodRelief #RebuildKerala,floods,floods,rescue_volunteering_or_donation_effort
Would @vijayanpinarayi clarify if the financial assistance is a loan or a donation? #KeralaFloods #KeralaFloodRelief,floods,floods,rescue_volunteering_or_donation_effort
"@NivinOfficial @Colgate @HUL_News @DettolIndia @BDUTT @ShekharGupta @sardesairajdeep @ShivAroor @fayedsouza @madhutrehan @Zakka_Jacob @virsanghvi @ARanganathan72 Dear All, Please help spread the word!! We need all the help we can get! Thanks Much. #KeralaFloods #KeralaRebuilds ὤF",floods,floods,requests_or_urgent_needs
#KeralaFloods | NASA has released a video showing the spread of the resulting severe flooding in Kerala and parts of Karnataka. #KeralaFloodRelief #kerala,floods,floods,other_relevant_information
"Rescue team save my 2 month old baby frm #keralafloods. Thanks to rescue team, n now the time for rehabilitation and rebuilding of kerala. Together v can #rebuildkerala. Pls help us.",floods,floods,rescue_volunteering_or_donation_effort
"#KeralaFloods Wondering if Drones could be used in Kerala, to reach where rescue team/boats/choppers are not able to reach/have not reached.Drones could do Ariel survey/ take photos &amp; videos of locations where people are stuck surrounded by water which can save more lives asap!",floods,floods,rescue_volunteering_or_donation_effort
"After the review of the situation in Kerala, Honble Prime Minister Shri @narendramodi announced multiple relief measures for #KeralaFloods2018 including financial assistance of Rs 500 crore in addition to the Rs 100 crore announced by @HMOIndia earlier.",floods,floods,rescue_volunteering_or_donation_effort
"Those who are contact with dirty water, please take doxycycline 200mg after food single dose. As prophylaxysis against leptospirosis.studies say that it is effective upto 89% if consumed within 3 hours of exposure. #kerala #KeralaFloodsRelief #Medication",floods,floods,other_relevant_information
Indian Navys DRUV ALH Helicopters involved in search and rescue. #Keralafloods,floods,floods,rescue_volunteering_or_donation_effort
Camps ready in #Kollam #keralaSOS,floods,floods,rescue_volunteering_or_donation_effort
Relief material for Dalits should only come in dark blue boxes #Jaibhim #KeralaFloods #KeralaFloodRelief,floods,floods,rescue_volunteering_or_donation_effort
"#RF is currently involved in providing aid and support to the #KeralaFloods victims. As part of our relief operations, we have addressed over 2000 rescue calls and distributed relief materials to victims on the ground. #RFFoundingDay",floods,floods,rescue_volunteering_or_donation_effort
Our fellow citizens in #Kerala need our help: #KayKayMenon makes an earnest plea For donation details visit:  #KeralaFloods #IndiaForKerala,floods,floods,rescue_volunteering_or_donation_effort
@scroll_in @ShashiTharoor The current situation in Kerala is that the rains have ebbed and the waters beginning to recede but the trail of destruction that has been left in the wake of the flood is still absolutely horrific,floods,floods,other_relevant_information
Manorama salutes all fishermen friends who are doing an incredible job in rescue mission. More than 250 boats and 500+ fishermen went for the rescue mission from Trivandrum coastal villages. #KeralaFloods,floods,floods,rescue_volunteering_or_donation_effort
"@NCPspeaks helped #KeralaFloods suffered of₹1crore.All NCP MPs,MLAs have given their1month salary to #KeralaFloodRelief.Corporators of PunCorporation have given their salary to relief.#NCPStandsWithKerala #NCPstandsStrongwithKerala @supriya_sule @Jayant_R_Patil @AjitPawarSpeaks",floods,floods,rescue_volunteering_or_donation_effort
Chennai entrepreneurs launch online platform to help Kerala flood victims  #KeralaFloods #KeralaFloodRelief,floods,floods,rescue_volunteering_or_donation_effort
"Contact Name Team APEX Volcano Contact Number 9207733036,8129533036, 9207330363 Details Free generator repair at camps and relief centers allover Kerala #KeralaSOS #KeralaFloods @Forumkeralam1",floods,floods,rescue_volunteering_or_donation_effort
Now you can donate to Karnataka Chief Ministers Calamity Relief Fund through Paytm also. Do make your contributions &amp; spread the word. Lets help Karnataka Govt to rebuild the life of flood affected people in Kodagu. #IndiaForKodagu #KodaguFloodRelief #KodaguFloods,floods,floods,rescue_volunteering_or_donation_effort
Next 5 days there wont be heavy rainfall in Kerala: IMD  #KeralaFloods #KeralaFloodRelief #Kerala #Flood #KeralaRain #IndianArmy #heavyrains #prayforkerala #flooding #BeStrong #staysafe #IdukkiDam,floods,floods,other_relevant_information
"Actor, politician #NandamuriHarikrishna was killed in a road accident. His car hit the divider at Anneparthy in Nalgonda dist. and turned turtle Few days ago, the actor requested his followers to donate money to #KeralaFloodRelief than celebrating his birthday, which is on Sep 2",floods,floods,injured_or_dead_people
@vijayanpinarayi A new law is needed to implement for the safety and prevention every building in kerala should withstand all natural disaster including flood and earthquake of magnitude 6 #visionkerala,floods,floods,other_relevant_information
"1,276 deaths due to #floods this #monsoon with an all #India #rainfall departure of -6%.",floods,floods,injured_or_dead_people
"The kind of devastation Kerala has seen the entire focus of Cen. Govt. ought to have been on #KeralaFloods. Sadly that’s not the fact, same thing happened with Okchi Cyclone” in TN. Did CG react so lethargically when Guj was reeling in floods? Not a time or Place for politics",floods,floods,other_relevant_information
KERALA FLOOD RELIEF WORK BY JAIN COMMUNITY CHENNAI-MUMBAI We thank all our donors who have given your fullest support to aid the flood affected families in Kerala. We had distributed kits with 51 items for,floods,floods,rescue_volunteering_or_donation_effort
Stop crying all media channels have given coverage  Whole nation is helping and raising funds . Please help Kerala instead of making such rhetorics. #KeralaFloods #KeralaFloodRelief,floods,floods,rescue_volunteering_or_donation_effort
"After the High level meeting to review on #KeralaFloods devastation, I honoured the fishermen brothers who saved hundreds of life during rescue operation #KeralaFloodRelief @DDNewsLive @PIB_India @PMOIndia @AmitShah @BJP4Keralam",floods,floods,rescue_volunteering_or_donation_effort
"In 14 days, funds for Kerala flood relief touch Rs 713.9 crore.. and @ShashiTharoor went to UN for begging help for #KeralaFlood",floods,floods,rescue_volunteering_or_donation_effort
#KeralaFloods: Andhra Pradesh fire department deploys four teams to Kerala to aid in rescue operations on Saturday.,floods,floods,rescue_volunteering_or_donation_effort
Kannur Muzhakkunnu Mridangashaileshwari temple donated 50K to #CMDRF Opened a #KeralaFloodRelief Bhandara from 16.08.2018 to 18.09.2018 for collecting money for relief works,floods,floods,rescue_volunteering_or_donation_effort
"Donated 10k to Kerala CM Relief Fund. We can rant on Twitter, or we can pitch in to help our countrymen. #KeralaFloodRelief",floods,floods,rescue_volunteering_or_donation_effort
"2 Kerala Govt Officials M P Dineshan And Sineesh Thomas Arrested For Stealing Flood Relief Materials. People Have Opened Their Heart And Donated For #Kerala, Its Time For Govt Officials To Ensure The Relief Material Reaches To The VictimsὤF἞E἟3 #KeralaFloodRelief #KeralaFloods",floods,floods,rescue_volunteering_or_donation_effort
"In Uttrakhand flood where 8000 people dead we demanded answers from state Government, when flood killed 500 in Bihar we asked state govt what it is doing. In #Kerala we ask Central govt for everything because comrades arent expected to work or answer to anything. #KeralaFloods",floods,floods,injured_or_dead_people
9012 RTs in 12 Hours .. As Pledged I will Donate - 18024 ὤFὤF (Tweeted at 9 am Screenshot taken at 9 pm) #KeralaFloods #Donate4Kerala #KeralaFloodRelief #KeralaDonationChallenge,floods,floods,rescue_volunteering_or_donation_effort
"Over 347 dead, thousands displaced. 20000 houses and almost 10000 roads damaged due to Floods in Kerala. The state, the central government, the army, the navy, and the NGO’s are continuously working on rescuing the people. #KeralaFloods2018 #KeralaReliefFund",floods,floods,injured_or_dead_people
#KeralaFloods my deepest sympathy with people of Kerala but we cant do any thing else to pray for those who lost their lives in this floods #ActofGod ὀ4ὀ4ὀ4ὀ4ὀ4ὀ4 #KeralaFlood,floods,floods,sympathy_and_support
The lives of #Flood affected intertwine as the amount of loss just keeps piling #KeralaFloods #RebuildKerala,floods,floods,other_relevant_information
Kerala to become God’s own country once again. We need your help in this. . Please donate as much as you can even a small amount can helpὤF @MyKartavya,floods,floods,rescue_volunteering_or_donation_effort
#HELP #URGENT More than 1200 people are stuck at Paravoor (Ernakulam district) for more than 3 days without food. Please save them. #KeralaFloodRelief #KeralaFloods #KeralaRains #DoForKerala @PrithviOfficial #Poffactio,floods,floods,requests_or_urgent_needs
"Lorry Of Flood Relief Materials Send By Thalapathy #Vijay Arrived at Alappuzha ,(KL) #KeralaFloodRelief ❤ὤF #Thalapathy @actorvijay @RIAZtheboss @BussyAnand @Jagadishbliss",floods,floods,rescue_volunteering_or_donation_effort
"#Keralafloods: Rs.600cr only advance aid, clarified Centre #KeralaFloodRelief #KeralaFloodRescue #KeralaRains #KeralaFloods2018 #KeralaFlood #KeralaHealth #IndiaForKerala",floods,floods,rescue_volunteering_or_donation_effort
"Prime Minister has given a step-motherly treatment to Kerala in releasing relief funds. Why was the relief work delegated to @DefenceMinIndia , who seemed more interested in dominating the state minister? #KeralaFloods",floods,floods,rescue_volunteering_or_donation_effort
"#KeralaFloods: 75,000 Houses Washed Away, Rs 700 Crore Worth Crops Damaged @vinodkumarmenon #NationalNews #MiddayNews Get all the latest news at",floods,floods,infrastructure_and_utility_damage
RSS Sah Sarkaryavah Shri Manmohan Vaidya stated that the entire nation will stand and work together in solidarity with Seva Bharathi to overcome the Kerala floods calamity. For flood,floods,floods,other_relevant_information
#savekerala #KeralaFloods praying for Kerala.,floods,floods,sympathy_and_support
"1000 ready to eat food packets available to distribute in #Ernakulam. Any camps in need of food kindly contact- Abhithaj Jayanandan 9496340467 8921568728 9650396129 Shared - Aug 19, 10:33pm #KeralaFloodRelief #KeralaSOS #KeralaFlood",floods,floods,requests_or_urgent_needs
Chinese electronics giant @HuaweiMobile on Saturday announced it would provide free repair services for #Huawei and @Honorglobal smartphones damaged in the #Keralafloods. #KeralaFloodRelief #TheLiveMirror,floods,floods,rescue_volunteering_or_donation_effort
#keralarain #keralaflood #keralatrafficupdates Pathanamthitta Sabarimala road .water level slowly decreasing. No rain now Rescue operation underway. #StandWithKerala #DoForKerala #KeralaFloodRelief #KeralaSOS,floods,floods,rescue_volunteering_or_donation_effort
#KeralaFloodRelief: Tamil Film Stars And Their Massive Contributions -  #KeralaReliefFund #KeralaFloods #KeralaFloodReliefs #KeralaFlood #KeralaFloodRescue #Kerala,floods,floods,rescue_volunteering_or_donation_effort
Saruk sir donated 21 lakhs for Kerala Flood Relief Saruk sir spent 21 lakhs more to let others know that he donated 21 lakhs without letting others know. ὠ2ὠ2ᾒ6‍♂️ᾒ6‍♂️,floods,floods,rescue_volunteering_or_donation_effort
"Based on the emergency request of the Ernakulam Collectorates Disaster Response Team, #RF provided 7,279 biscuit packets through Revenue Divisional Officer, Fort Cochin District Administration for distributing to relief camps. #KeralaFloodRescue #KeralaFloodRelief #RFForKerala",floods,floods,requests_or_urgent_needs
Keralites may sell gold to rebuild homes: Experts #KeralaFloods,floods,floods,other_relevant_information
"@vivekpoduval For Medical Assitance in #KeralaFloodRelief, in Ernakulam &amp; Thrissur here is the number provided by IMA (Thread) Ernakulam District Chairman Dr Dinesh N 9847032494, Co-ordinator Dr Sreekumar sarma G 9645099551, IMA Cochin Branch President Dr varghese cheriyan 9400645077.",floods,floods,rescue_volunteering_or_donation_effort
@IAF_MCC How Can we get in touch with you ? As we want to send relief material to Kerala We have almost have collected in huge amount some new n used cloths for #KeralaFloodRelief We still collecting from all over Mumbai Please response asap,floods,floods,rescue_volunteering_or_donation_effort
Congress MPs and MLAs will contribute one month salary towards Kerala floods: @rssurjewala #DoForKerala #KeralaFloods #KeralaFloodRelief #KeralaSOS #kereladonationchallenge #RahulGandhiWithTelangana #IndiaStandsWithKerala #IndiaForKerala,floods,floods,rescue_volunteering_or_donation_effort
"Update #KeralaFloodRelief HelpAges Mysore Mobile Medicare is conducting emergency health camps in Pozhuthana Rehabilitation Centre &amp; Achooranam tribal colony in Vythir, #Wayanad. The immediate priority is to ensure that the flood survivors dont get water borne infections.",floods,floods,requests_or_urgent_needs
Lots of Malayalees lost their lifes wealth and house. Cleaning &amp; making the houses back to normal is an uphill task. Have anyone seen any Abrahamists doing such hard work to help the #KeralaFloods victims?,floods,floods,rescue_volunteering_or_donation_effort
To all the #INDIANS out there: This is not the #Time #To Discriminate between North and South. #To Conduct BlameGames. #To take Revenge by political parties on political issues. But This is the time #ToRebuilt #KeralaFlood #LetKeralalive. Help us to #rebuiltGodsowncountry,floods,floods,sympathy_and_support
"@sarvarta If the Govt can undo an earlier decision to allow political parties - of all things under the Sun! - to get foreign funds, that too retrospectively, it can undo an earlier decision to let the victims of the worst flood in Kerala in over a century.",floods,floods,caution_and_advice
#StandWithKerala Please try to help our neighbors who are in need. At least do pray for them if its not possible to donate.,floods,floods,sympathy_and_support
"@pewdiepie Hey pewds, I know its lame, to ask help from a guy who has no relation with our place but, please help and donate as much as you can to the kerala flood relief fund. I promise you wont regret it. The death toll is upto 324 now. Do contribute. #KeralaFloodRelief",floods,floods,injured_or_dead_people
#KeralaReliefFund #KeralaDonationChallenge lets see who accepted Guys donte ₹ food clothes any thing which u hv #Dream11 #cricket #FantasyFootball walo roz itna jeette ho 1 ₹ hi donate kat do Here r so many options to donate ₹ clothes food etc,floods,floods,requests_or_urgent_needs
Migrant labour couples Aladdin and Parveen along with their three children are more than happy about the rescue op &amp; relief work. Bihari family opened up to media that they have never witnessed such an operation and well structured relief works in their state #KeralaFloods 1/2,floods,floods,rescue_volunteering_or_donation_effort
"On Aug 18-19, CPM cadres all over Kerala campaigned and collected 16.43 crores as Relief Fund for #KeralaFloodRelief Kannur District : 6.4 crores Trivandrum District : 2.25 crores Kollam District : 1.51 crores CPM had also donated Rs 4.81 crores for Ockhi disaster.",floods,floods,rescue_volunteering_or_donation_effort
"The children of Kerala will go back to school tomorrow, with the exception of a few in severely affected areas. Many of these children were affected by the floods. Schools in the affected areas have been sanitized to welcome them. #KeralaFloodRelief",floods,floods,other_relevant_information
"A Bangalore Corporation sweeper lady’s generosity. She donates biscuits for Kodagu flood victims within her meager salary (which is usually delayed by contractors) On the other side, we have greedy wolves waiting for UAE money.",floods,floods,rescue_volunteering_or_donation_effort
"Besides that PM has announced 2 Lakh pp to the next of the kin of the deceased ,Rs 50,000 to seriously injured NHAI to repair damaged Highways NTPC to restore power lines Villagers whose kutcha houses have been destroyed will be provided with PMAY-G houses #KeralaReliefFund",floods,floods,infrastructure_and_utility_damage
Zero Malabar sabha has urged believers across world to contribute for #KeralaFloodRelief to bank acc of Spandan which is formed by Bishops under leadrship of Mar Alanchery instead of CMs relief fund. It will b a big blow to govt. All our Temples has contributed to govt only,floods,floods,rescue_volunteering_or_donation_effort
Praying that India responds to the #Nagaland floods just like it did for #KeralaFloods,floods,floods,sympathy_and_support
"My new post Mr Udit Raj you tweeted this .. Saying Gold and property of the Hindu temple should be sold to raise money for flood relief in Kerala Do you know KERALA churches get this much of money every quarter, this is as per last FCRA reports availabl",floods,floods,other_relevant_information
"Flagged off a truck filled with medicines to help the Kerala flood victims. Since past few days, the flood waters of Kerala have come down, threatening to spread diseases. Keeping this in mind, DDDNH administration has sent 60 different type of medicines to Kerala.",floods,floods,rescue_volunteering_or_donation_effort
Flood in Kerala.plz prayhelpdaonateppl are stranded in their homes.there is no food or water in many places.students staying away from home cant go home.Dams are full and the shutters are opened .many ppl have died,floods,floods,injured_or_dead_people
